startTime,endTime,type,subtype,source,assetExternalIds,source,sourceId,WORKORDER_DESC,WORKORDER_TITLE,MODPROJECT_TITLE,PMPROGRAM_NUMBER,WORKORDER_NUMBER,WORKORDER_STATUS,WORKPACKAGE_NAME,MODPROJECT_NUMBER,WORKORDER_DUEDATE,WORKORDER_COSTCODE,WORKORDER_ISACTIVE,WORKPACKAGE_NUMBER,WORKORDER_STATUSDESC,WORKORDER_CREATEDDATE,WORKORDER_ITEMSYSTEMS,WORKORDER_PLANNEDSTART,WORKORDER_PRIORITYDESC,WORKORDER_SHUTDOWNDESC,WORKORDER_DURATIONHOURS,WORKORDER_INTERVALVALUE,WORKORDER_TYPEANDMETHOD,WORKORDER_COMPLETIONDATE,WORKORDER_MAITENANCETYPE,WORKORDER_SCHEDULEDSTART,WORKORDER_SUMACTUALHOURS,WORKORDER_DESTINATIONAREA,WORKORDER_FAILUREMODECODE,WORKORDER_FAILUREMODENAME,WORKORDER_NOOFREPAIRITEMS,WORKORDER_TISLOCATIONCODE,WORKORDER_TISLOCATIONNAME,WORKORDER_HASCHECKLISTITEM,WORKORDER_INTERVALTYPECODE,WORKORDER_INTERVALTYPENAME,WORKORDER_INTERVALTYPEUNIT,WORKORDER_ISSAFETYCRITICAL,WORKORDER_MAITENANCEMETHOD,WORKORDER_OBSERVMETHODCODE,WORKORDER_OBSERVMETHODNAME,WORKORDER_STATUSACTIVEFLAG,WORKORDER_SUMESTIMATEHOURS,WORKORDER_ITEMINVOLVEDAREAS,WORKORDER_REQMATERIALSTATUS,WORKORDER_STATUSISCANCELLED,WORKORDER_STATUSISCOMPLETED,WORKORDER_STATUSLASTCHANGED,WORKORDER_SUMREMAININGHOURS,WORKORDER_LEADDISCIPLINEDESC,WORKORDER_PERCENTAGEPROGRESS,WORKORDER_CONDITIONBEFORECODE,WORKORDER_CONDITIONBEFORENAME,WORKORDER_GENERATEDBYPMPROGRAM,WORKORDER_HASSAFETYCRITCALPROC,WORKORDER_RETURNMATERIALSTATUS
1462086000000,1464360831000.0,Workorder,VAL,akerbp-cdp,WMT:23-ESDV-92551A;WMT:23-ESDV-92501A;WMT:23-ESDV-92521;WMT:23-ESDV-92501B;WMT:23-ESDV-92551B,akerbp-cdp,6956979995389887,ONSHORE JOB - Condition Monitoring Program (CMP) for SCORE for Critical ESD Valves & Actuators (***-MAP) ,"<PH> CMR FOR ***-MAP, ON-OFF VALVES  (*** month)",,PM-016450,FAO-111833,600,ONSHORE *** CMR,,2016-05-30T00:00:00,,NO,WPG-007761,Avsluttet,2015-12-15T12:50:39,"00,85,85,80,43,42,40,31,31,27,27,27,27,24,24,24,24,24,23,23,23,23,23,23,23,23,14,14,13,13,11,11,11,11,11,11,11,11,11,11,11,11,11",2016-05-01T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Under drift,0,1,MAI - Fixed calender,2016-05-27T14:53:51,MAI,2016-05-01T07:00:00,,,,,0,VAL,Valhall plattform,NO,MONTH,Month,month,NO,CALF,,,NOTACTIVE,28,",PH,T24-01,PH,T24-01,PH,U22-01,PH,T14-01,PH,T24-01,PH,T24-01,PH,T04-02,PH,T14-02,PH,T24-01,PH,T24-01,PH,T44-02,PH,T44-02,PH,T44-01,PH,T44-01,PH,T44-01,PH,T44-01,PH,T44-01,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T23-02,PH,T03-02,PH,T33-02,PH,T33-02,PH,T24-02,PH,T24-02,PH,T14-02,PH,T14-02,PH,T13-02,PH,T13-02,PH,T13-02,PH,T13-02,PH,T25-01,PH,T24-01,PH,T03-02,PH,T13-03,PH,T13-03",No need,NO,YES,2016-05-27T14:53:51,0,Onshore,100,,,YES,NO,No need
1462086000000,1463652388000.0,Workorder,VAL,akerbp-cdp,WMT:23-KA-9101-M01;WMT:23-KA-9101;WMT:23-DB-9101,akerbp-cdp,8880623027360987,ONSHORE JOB - Condition Monitoring Program (CMP) for GE for rotating equipment (BN System1 and TredmasterPro.) ,<PH> CMR FOR GE BN SYSTEM *** AND TRENDMASTER (*** month),,PM-016440,FAO-111830,600,ONSHORE *** CMR,,2016-05-30T00:00:00,,NO,WPG-007761,Avsluttet,2015-12-15T12:50:39,"00,65,65,65,65,65,65,65,65,65,65,65,65,65,47,47,47,47,47,80,80,85,85,85,85,85,85,85,85,85,85,84,84,81,81,81,81,80,80,65,65,60,60,48,48,47,47,47,47,47,45,45,45,45,40,40,40,32,32,31,31,31,31,27,27,27,23,23,23,23,23,23,23,23,23,13,13,13,13,11,11,11,11,11,11,11,11,60,46,46,46,18,18,18,18,18,18,18,18,18,18,18,18",2016-05-01T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Under drift,0,1,MAI - Fixed calender,2016-05-19T10:06:28,MAI,2016-05-01T07:00:00,,,,,0,VAL,Valhall plattform,NO,MONTH,Month,month,NO,CALF,,,NOTACTIVE,42,",PH,M5,PH,M5,PH,T,PH,M5,PH,L8,PH,L8,PH,L8,PH,L8,PH,L8,PH,L7,PH,L7,PH,L7,PH,M5,PH,M5,PH,M5,PH,M5,PH,L8,PH,L8,IP,U10,IP,U10,PH,T15-02,PH,T15-02,PH,T15-02,PH,T15-02,PH,T15-02,PH,T15-02,PH,T04-02,PH,T14-02,PH,T15-02,PH,T15-02,PH,U12-02,PH,U12-02,PH,U02-02,PH,U02-02,PH,T04-02,PH,T04-02,PH,T14-02,PH,T14-02,PH,M3,PH,M5,PH,U11-02,PH,U11-02,PH,U12-03,PH,U12-01,PH,T14-03,PH,U11-03,PH,U11-03,PH,U12-03,PH,U12-03,PH,U12-02,PH,U12-02,PH,U12-02,PH,U12-02,PH,T14-03,PH,U32-03,PH,U32-03,PH,T43-01,PH,T43-01,PH,T04-03,PH,T04-03,PH,T14-02,PH,T14-02,PH,T44-02,PH,T44-02,PH,T44-02,PH,T44-02,PH,T44-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T44-02,PH,T43-02,PH,T43-02,PH,T24-02,PH,T23-03,PH,T23-02,PH,T23-03,PH,T34-02,PH,T34-03,PH,T34-02,PH,T34-03,PH,T14-01,PH,T14-01,PH,T13-01,PH,T13-01,IP,U10,IP,U20,IP,U20,IP,U20,IP,U10,IP,U10,IP,U10,IP,U10,IP,U10,IP,U10,IP,U10,IP,U10,IP,U10,IP,U10,IP,U10,IP,U10",No need,NO,YES,2016-05-19T10:06:28,0,Onshore,100,,,YES,NO,No need
1463036400000,1465689600000.0,Workorder,VAL,akerbp-cdp,WMT:23-XPV-92748,akerbp-cdp,5122170463165244,PH VEDLIKEHOLD AV ***-VENTILER ,PH VEDLIKEHOLD AV ***-VENTILER (*** month),,PM-018626,IAO-029703,900,KAO-ER FOR *** (MEKANISK),,2016-06-12T00:00:00,,NO,WPG-003573,Kansellert,2016-01-08T12:29:00,"23,23,23,23,23",2016-03-15T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Under drift,0,36,MAI - Evaluated,,MAI,2016-05-12T07:00:00,,,,,0,VAL,Valhall plattform,NO,MONTH,Month,month,NO,***,,,NOTACTIVE,4,",PH,T44-02,PH,T33-02,PH,T44-02,PH,T33-01",No need,YES,NO,2016-05-19T15:41:26,4,Mekanisk,0,,,YES,NO,No need
1463641200000,1465516800000.0,Workorder,VAL,akerbp-cdp,WMT:45-V-90353;WMT:45-V-90352,akerbp-cdp,120853005976635,INSPEKSJON AV VALHALL FOR GASSLEKKASJER ,"***, DETEKSJON AV GASSLEKKASJER (*** month)",,PM-014545,FAO-115134,900,TUR *** UKE ***-*** (***.***-***.***) ***,,2016-06-10T00:00:00,,NO,WPG-006811,Kansellert,2016-04-01T10:14:51,",13,11,13,13,84,11,11,27,27,11,11,31,84,84,45,42,42,42,42,42,31,31,31,31,31,31,31,31,31,31,31,31,27,27,27,27,27,27,24,24,24,24,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,13,13,13,13,11,11,11",2016-05-12T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Under drift,0,3,MAI - Fixed calender,,MAI,2016-05-19T07:00:00,,,,,0,VAL,Valhall plattform,NO,MONTH,Month,month,NO,CALF,,,NOTACTIVE,175,"GEN,A,PH,T23-02,PH,T23-02,PH,T23-02,PH,T23-02,PH,U12-02,PH,T23-02,PH,T23-02,PH,T34-01,PH,T34-01,PH,T14-03,PH,T13-03,PH,T34-02,PH,U12-02,PH,U12-02,PH,U12-02,PH,T13-02,PH,T13-02,PH,T13-02,PH,T13-02,PH,T13-02,PH,T04-02,PH,T04-02,PH,T04-02,PH,T04-02,PH,T04-02,PH,T04-02,PH,T04-02,PH,T04-02,PH,T14-02,PH,T14-02,PH,T14-02,PH,T14-02,PH,T34-01,PH,T34-01,PH,T34-01,PH,T34-01,PH,T34-01,PH,T44-02,PH,T34-01,PH,T34-01,PH,T33-01,PH,T33-01,PH,T33-01,PH,T33-02,PH,T44-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T23-02,PH,T13-01,PH,T13-01,PH,T13-01,PH,T13-01,PH,T34-03,PH,T14-01,PH,T34-02",No need,YES,NO,2016-05-25T09:08:49,175,Drift,0,,,YES,NO,No need
1463663109000,1467018155000.0,Workorder,VAL,akerbp-cdp,WMT:23-XY-96124,akerbp-cdp,2408642265183335,*** *** hvor *** på alle *** *** *** ***. Jobben utføres av BN *** ***. ,*** *** FOR *** ***,,,KAO-144076,600,TUR TAR VEDLIKEHOLD (***.***-***.***) ***,,2016-12-19T00:00:00,,NO,WPG-006812,Avsluttet,2016-05-19T13:05:09,23,2016-06-23T07:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Utstyrs nedstenging,0,,MAI - Corrective,2016-06-27T09:02:35,MAI,,,,***,Other - spesifiser *** fritekst beskrivelse,0,VAL,Valhall plattform,NO,,,,NO,COR,OBS,Tilfeldig observasjon,NOTACTIVE,24,"PH,T43-02",No need,NO,YES,2016-06-27T09:02:35,0,Automasjon,100,OK,OK - (Barriere) funksjon ikke berørt / Function not influenced,NO,NO,No need
1464159600000,1464164033000.0,Workorder,VAL,akerbp-cdp,WMT:23-2ND STAGE COMPRESSOR-PH,akerbp-cdp,1005129129673019,Viser til *** KAO-*** som går ut på *** *** performance *** på *** trinns ***. Denne KAO er *** for *** *** *** *** før stans. Se mer *** på *********.,PH CCC *** *** TIL KAO-***,,,KAO-141687,600,TUR TAR VEDLIKEHOLD (***.***-***.***) ***,,2016-08-22T00:00:00,,NO,WPG-006812,Avsluttet,2016-02-16T08:12:36,23,2016-02-27T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Under drift,0,,MAI - Corrective,2016-05-25T08:13:53,MAI,2016-05-25T07:00:00,52,"VALHALL PCP, AUTOMATION",***,Other - spesifiser *** fritekst beskrivelse,0,VAL,Valhall plattform,NO,,,,NO,COR,OBS,Tilfeldig observasjon,NOTACTIVE,48,"PH,T",To be created,NO,YES,2016-05-25T08:13:53,0,Automasjon,100,NA,"NA - Ikke arbeid på utstyr / Other, equipment not involved ",NO,NO,No need
1464332400000,1463759437000.0,Workorder,VAL,akerbp-cdp,WMT:23-TIC-96148;WMT:23-FIC-92543;WMT:23-TIC-96147,akerbp-cdp,3421628414962347,Performance review of IPL BPCS control loops credited in *** ,REVIEW OF SIS LOP CONTROLLERS PERFORMANCE (*** month),,PM-019771,FAO-111842,600,ONSHORE *** CMR,,2016-06-25T00:00:00,,NO,WPG-007761,Avsluttet,2015-12-15T12:50:40,"00,27,27,23,23,27,23,24,23,23,23,42,27,24,16,13,13,23,11,11,11",2016-05-27T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Under drift,0,3,MAI - Fixed calender,2016-05-20T15:50:37,MAI,2016-05-27T07:00:00,15,,,,0,VAL,Valhall plattform,NO,MONTH,Month,month,NO,CALF,,,NOTACTIVE,15,",PH,T44-02,PH,T44-02,PH,T43-02,PH,T43-02,PH,T44-02,PH,T43-02,PH,T44-01,PH,T44-02,PH,T43-02,PH,T33-02,PH,T24-01,PH,T34-01,PH,T44-02,PH,U32-03,PH,T23-02,PH,T23-02,PH,T33-02,PH,T33-02,PH,T34-02,PH,T34-02",No need,NO,YES,2016-05-20T15:50:37,0,Onshore,100,,,YES,NO,No need
1464764400000,1467244800000.0,Workorder,VAL,akerbp-cdp,WMT:23-ESDV-92551A;WMT:23-ESDV-92501A;WMT:23-ESDV-92521;WMT:23-ESDV-92501B;WMT:23-ESDV-92551B,akerbp-cdp,1299909356246102,ONSHORE JOB - Condition Monitoring Program (CMP) for SCORE for Critical ESD Valves & Actuators (***-MAP) ,"<PH> CMR FOR ***-MAP, ON-OFF VALVES  (*** month)",,PM-016450,FAO-115095,900,ONSHORE *** CMR,,2016-06-30T00:00:00,,NO,WPG-007761,Kansellert,2016-04-01T09:15:14,"00,85,85,80,43,42,40,31,31,27,27,27,27,24,24,24,24,24,23,23,23,23,23,23,23,23,14,14,13,13,11,11,11,11,11,11,11,11,11,11,11,11,11",2016-06-01T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Under drift,0,1,MAI - Fixed calender,,MAI,2016-06-01T07:00:00,,,,,0,VAL,Valhall plattform,NO,MONTH,Month,month,NO,CALF,,,NOTACTIVE,28,",PH,T24-01,PH,T24-01,PH,U22-01,PH,T14-01,PH,T24-01,PH,T24-01,PH,T04-02,PH,T14-02,PH,T24-01,PH,T24-01,PH,T44-02,PH,T44-02,PH,T44-01,PH,T44-01,PH,T44-01,PH,T44-01,PH,T44-01,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T23-02,PH,T03-02,PH,T33-02,PH,T33-02,PH,T24-02,PH,T24-02,PH,T14-02,PH,T14-02,PH,T13-02,PH,T13-02,PH,T13-02,PH,T13-02,PH,T25-01,PH,T24-01,PH,T03-02,PH,T13-03,PH,T13-03",No need,YES,NO,2016-06-28T16:20:18,28,Onshore,0,,,YES,NO,No need
1464764400000,1465554519000.0,Workorder,VAL,akerbp-cdp,WMT:23-KA-9101-M01;WMT:23-KA-9101;WMT:23-DB-9101,akerbp-cdp,4318619192367072,ONSHORE JOB - Condition Monitoring Program (CMP) for GE for rotating equipment (BN System1 and TredmasterPro.) ,<PH> CMR FOR GE BN SYSTEM *** AND TRENDMASTER (*** month),,PM-016440,FAO-115092,600,ONSHORE *** CMR,,2016-06-30T00:00:00,,NO,WPG-007761,Avsluttet,2016-04-01T09:15:12,"00,46,46,65,65,65,65,65,65,65,65,65,65,65,65,65,47,47,47,47,47,80,80,85,85,85,85,85,85,85,85,85,85,84,84,81,81,81,81,80,80,65,65,60,60,48,48,47,47,47,47,47,45,45,45,45,40,40,40,32,32,31,31,31,31,27,27,27,23,23,23,23,23,23,23,23,23,13,13,13,13,11,11,11,11,11,11,11,11,60,46,46,46,18,18,18,18,18,18,18,18,18,18,18,18",2016-06-01T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Under drift,0,1,MAI - Fixed calender,2016-06-10T10:28:39,MAI,2016-06-01T07:00:00,,,,,0,VAL,Valhall plattform,NO,MONTH,Month,month,NO,CALF,,,NOTACTIVE,42,",IP,U20,IP,U20,PH,M5,PH,M5,PH,T,PH,M5,PH,L8,PH,L8,PH,L8,PH,L8,PH,L8,PH,L7,PH,L7,PH,L7,PH,M5,PH,M5,PH,M5,PH,M5,PH,L8,PH,L8,IP,U10,IP,U10,PH,T15-02,PH,T15-02,PH,T15-02,PH,T15-02,PH,T15-02,PH,T15-02,PH,T04-02,PH,T14-02,PH,T15-02,PH,T15-02,PH,U12-02,PH,U12-02,PH,U02-02,PH,U02-02,PH,T04-02,PH,T04-02,PH,T14-02,PH,T14-02,PH,M3,PH,M5,PH,U11-02,PH,U11-02,PH,U12-03,PH,U12-01,PH,T14-03,PH,U11-03,PH,U11-03,PH,U12-03,PH,U12-03,PH,U12-02,PH,U12-02,PH,U12-02,PH,U12-02,PH,T14-03,PH,U32-03,PH,U32-03,PH,T43-01,PH,T43-01,PH,T04-03,PH,T04-03,PH,T14-02,PH,T14-02,PH,T44-02,PH,T44-02,PH,T44-02,PH,T44-02,PH,T44-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T44-02,PH,T43-02,PH,T43-02,PH,T24-02,PH,T23-03,PH,T23-02,PH,T23-03,PH,T34-02,PH,T34-03,PH,T34-02,PH,T34-03,PH,T14-01,PH,T14-01,PH,T13-01,PH,T13-01,IP,U10,IP,U20,IP,U20,IP,U20,IP,U10,IP,U10,IP,U10,IP,U10,IP,U10,IP,U10,IP,U10,IP,U10,IP,U10,IP,U10,IP,U10,IP,U10",No need,NO,YES,2016-06-10T10:28:39,0,Onshore,100,,,YES,NO,No need
1464764400000,1464864933000.0,Workorder,VAL,akerbp-cdp,WMT:23-CX-9101,akerbp-cdp,7099574224415491,"PH, ***.TR. COMP.:  ***: Den *** ***/*** er ***.  Etter *** *** *** er kun det *** *** *** på de andre tre ***... dette er ***.  *** ******","SD-***.*** - ***, ***.TR. COMP.:  ***",,,KAO-130740,600,VALHALL TAR ***  *** OUTAGE ***,,2016-08-29T00:00:00,,NO,WPG-006162,Avsluttet,2015-02-06T02:28:49,23,2017-06-01T07:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Revisjon (full shutdown),0,,MAI - Corrective,2016-06-02T10:55:33,MAI,2016-06-01T07:00:00,12,"VALHALL PH, AUTOMASJON",***,Uønsket drift,0,VAL,Valhall plattform,NO,,,,NO,COR,OBS,Tilfeldig observasjon,NOTACTIVE,12,"PH,T44-02",No need,NO,YES,2016-06-02T10:55:33,0,Automasjon,100,UNWELL,Uvel / Unwell - Mindre feil / Incipient Failure,NO,NO,No need
1464764400000,1465209249000.0,Workorder,VAL,akerbp-cdp,WMT:23-PV-96129;WMT:23-PI-96145;WMT:23-FCV-96193;WMT:23-HV-96128;WMT:23-PV-96130;WMT:23-PSV-96194;WMT:23-PCV-96110;WMT:23-CX-9101,akerbp-cdp,3932095359181749,Vedlikehold av motor purge unit ***.***,SD-***.VEDLIKEHOLD AV MOTOR PURGE UNIT *** TRINN ***  (***,,PM-016869,FAO-105904,600,VALHALL TAR ***  *** OUTAGE ***,,2016-09-15T00:00:00,,NO,WPG-006162,Avsluttet,2015-06-25T08:45:59,"23,23,23,23,23,23,23,23",2016-07-18T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Revisjon (full shutdown),0,12,MAI - Fixed calender,2016-06-06T10:34:09,MAI,2016-06-01T07:00:00,12,,,,0,VAL,Valhall plattform,NO,MONTH,Month,month,NO,CALF,,,NOTACTIVE,12,"PH,T44-02,PH,T44-02,PH,T44-02,PH,T44-02,PH,T43-02,PH,T44-02,PH,T44-02,PH,T44-02",No need,NO,YES,2016-06-06T10:34:09,0,Automasjon,100,,,YES,NO,No need
1464764400000,1467204572000.0,Workorder,VAL,akerbp-cdp,WMT:23-KA-9101-M01,akerbp-cdp,857294265587183,"ONSHORE JOB - Condition Monitoring Program (CPM) for Unitech, for ***- surveillanced equipment. ",<PH> CMR FOR UNITECH FOR *** SYSTEM (*** month),,PM-016815,FAO-115101,600,ONSHORE *** CMR,,2016-06-30T00:00:00,,NO,WPG-007761,Avsluttet,2016-04-01T09:15:15,"00,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,90,90,84,84,84,84,60,60,60,60,60,60,60,60,60,60,60,60,60,60,45,45,32,32,27,23,23,23,13,13,11,11,11,11,60",2016-06-01T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Under drift,0,1,MAI - Fixed calender,2016-06-29T12:49:32,MAI,2016-06-01T07:00:00,,,,,0,VAL,Valhall plattform,NO,MONTH,Month,month,NO,CALF,,,NOTACTIVE,6,",PH,M3-12,PH,M3-12,PH,M4-11,PH,L1,PH,L1,PH,L1,PH,M3-12,PH,M4-11,PH,M4-11,PH,M4-11,PH,M4-11,PH,M4-11,PH,M2,PH,M2-13,PH,M2-13,PH,M2,PH,M2-11,PH,M4-11,PH,M4-11,PH,L1,PH,M2-12,PH,L,PH,M2-13,PH,L,PH,L7,PH,L7,PH,M5,PH,M5-22,PH,L8,PH,L1,PH,M2-13,PH,M2-13,PH,M2-13,PH,M2-13,PH,U42-03,PH,U42-03,PH,U12-02,PH,U12-02,PH,U12-02,PH,U12-02,PH,L1,PH,L1,PH,M2-11,PH,M3-11,PH,M3,PH,M3-11,PH,M3-11,PH,M3-11,PH,M3-11,PH,M5-23,PH,M2-13,PH,M3-12,PH,U11-02,PH,U11-02,PH,U12-02,PH,U12-02,PH,U32-02,PH,U32-02,PH,T44-02,PH,T44-02,PH,T43-02,PH,T43-02,PH,T24-02,PH,T23-02,PH,T34-02,PH,T34-02,PH,T14-01,PH,T13-01,IP,U10",No need,NO,YES,2016-06-29T12:49:32,0,Onshore,100,,,YES,NO,No need
1464850800000,1464940242000.0,Workorder,VAL,akerbp-cdp,WMT:48-PCV-96964;WMT:48-XV-96960-02;WMT:48-LG-96960;WMT:48-XY-96960;WMT:48-XI-96964B;WMT:48-PT-96960;WMT:48-XY-96961;WMT:48-SU-9105;WMT:48-PT-96962;WMT:48-SU-9106;WMT:48-PT-96961;WMT:48-TB-9159;WMT:48-XV-96962;WMT:48-SU-9113;WMT:48-XV-96961;WMT:48-XI-96964A;WMT:48-XV-96960-01,akerbp-cdp,8612589061950079,Vedlikehold vanntåkeanlegg for kompressor ***-KA-*** ,SD-***.***. VANNTÅKEANLEGG FOR KOMPRESSOR ***-KA-*** (*** ***,,PM-012607,FAO-105921,600,VALHALL TAR ***  *** OUTAGE ***,,2016-10-04T00:00:00,,NO,WPG-006162,Avsluttet,2015-06-25T08:47:03,"48,48,48,48,48,48,48,48,48,49,49,48,48,48,48,48,48,48,48",2016-08-06T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Revisjon (full shutdown),0,12,MAI - Fixed calender,2016-06-03T07:50:42,MAI,2016-06-02T07:00:00,24,,,,0,VAL,Valhall plattform,NO,MONTH,Month,month,NO,CALF,,,NOTACTIVE,26,"PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-03,PH,T43-03,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,U12-02",No need,NO,YES,2016-06-03T07:50:42,0,Automasjon,100,,,YES,NO,No need
1465455600000,1448209782000.0,Workorder,VAL,akerbp-cdp,WMT:23-XS-92529,akerbp-cdp,7676887237570020,*** *** alarm fra ***-XS-*** siden ***.***.***.*** *** til *** da dette *** er en *** alarm. Level profiler må sjekkes for evt *** som nok er *** til ***.,*** HEALTH  ALARM LEVEL PROFILER 1ST STAGE SUCTION SCRUBBER,,,KAO-134783,600,VALHALL TAR ***  *** OUTAGE ***,,2016-09-06T00:00:00,,NO,WPG-006162,Avsluttet,2015-06-16T12:35:07,23,2015-06-17T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Under drift,0,,MAI - Corrective,2015-11-22T16:29:42,MAI,2016-06-09T07:00:00,4,,AIR,Unormal instrumentavlesing,0,VAL,Valhall plattform,NO,,,,NO,COR,OBS,Tilfeldig observasjon,NOTACTIVE,6,"PH,T33-02",No need,NO,YES,2015-11-22T16:29:42,0,Automasjon,100,OK,OK - (Barriere) funksjon ikke berørt / Function not influenced,NO,NO,No need
1465542000000,1473206400000.0,Workorder,VAL,akerbp-cdp,WMT:23-KA-9101,akerbp-cdp,1247640873573769,*** *** lager ,VPH: STG1 KOMPRESSOR THRUST *** ***,,,KAO-135569,900,*** *** ***,,2016-09-07T00:00:00,WBS-M-VALHA-VA-23-P000-,NO,WPG-007677,Kansellert,2015-07-15T09:59:19,23,2015-11-16T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Revisjon (full shutdown),0,,MAI - Corrective,,MAI,2016-06-10T07:00:00,,"VALHALL PH, MECHANICAL",***,Strukturell/mekanisk skade,0,VAL,Valhall plattform,NO,,,,NO,COR,CMON-***,Kontinuerlig tilstandsovervåking  (online Condition Monitoring),NOTACTIVE,118,"PH,T43-02",At destination,YES,NO,2016-07-19T08:21:41,118,Mekanisk,0,UNWELL,Uvel / Unwell - Mindre feil / Incipient Failure,NO,NO,No need
1465714800000,1465891010000.0,Workorder,VAL,akerbp-cdp,WMT:23-PT-96156-02;WMT:23-PT-96157-02;WMT:23-PT-96157-01;WMT:23-KB-9103;WMT:23-PT-96156-01,akerbp-cdp,7896286504188484,***-***-*** *** gir ikke trykk,"SD-***.PH,***.***. ***",,,KAO-140043,600,VALHALL TAR ***  *** OUTAGE ***,,2016-09-09T00:00:00,,NO,WPG-006162,Avsluttet,2015-12-14T17:09:42,"23,23,23,23,23",2016-12-31T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Revisjon (full shutdown),0,,MAI - Corrective,2016-06-14T07:56:50,MAI,2016-06-12T07:00:00,14,,VI,Virker ikke,0,VAL,Valhall plattform,NO,,,,NO,COR,***,På signal  (mislykket forsøk på *** aktivere et utstyr),NOTACTIVE,26,"PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02",No need,NO,YES,2016-06-14T07:56:50,0,Automasjon,100,UNWELL,Uvel / Unwell - Mindre feil / Incipient Failure,NO,NO,No need
