"key","isCompleted","plannedStart","externalId","isSafetyCritical","workPackageNumber","endTime","status","durationHours","workOrderNumber","title","percentageProgress","startTime","actualHours","description","isCancelled","isActive","priorityDescription","dueDate","createdDate","programNumber"
"FAO-149164","true","2019-05-07T00:00:00","FAO-149164","NO","WPG-009711","1557600323000","600","0","FAO-149164","*** VENTILER: KONTROLL AV *** (*** ***)","100","1557471600000","2","Alle *** Anti-surge ventilene har dårlig historikk *** forhold til lekkasje *** ***:   Kontroll av *** *** ***. ","false","false","Kan føre til produksjonsstans (utføres innen *** dager)","2019-06-05T00:00:00","2019-04-30T14:23:39","PM-022280"
"FAO-149170","false","2019-05-25T00:00:00","FAO-149170","NO","WPG-009713","1561248000000","900","0","FAO-149170","*** VENTILER: KONTROLL AV *** (*** ***)","100","1561186800000","16","Alle *** Anti-surge ventilene har dårlig historikk *** forhold til lekkasje *** ***:   Kontroll av *** *** ***. ","true","false","Kan føre til produksjonsstans (utføres innen *** dager)","2019-06-23T00:00:00","2019-04-30T14:25:34","PM-022280"
"FAO-149320","false","2019-07-30T00:00:00","FAO-149320","NO","WPG-009718","1566950400000","900","0","FAO-149320","SJEKK AV *** LEKKASJE (*** ***)","0","1564470000000","","Sjekk av *** Lekkasje ***  ","true","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2019-08-28T00:00:00","2019-05-03T15:38:53","PM-022178"
"FAO-149466","false","2019-08-13T00:00:00","FAO-149466","NO","WPG-009717","1568160000000","900","0","FAO-149466","SJEKK AV *** LEKKASJE (*** ***)","0","1565679600000","","Sjekk av *** Lekkasje ***  ","true","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2019-09-11T00:00:00","2019-05-03T15:41:01","PM-022178"
"FAO-150251","false","2019-10-01T00:00:00","FAO-150251","NO","WPG-009220","1572393600000","900","0","FAO-150251","<PH> CMR FOR UNITECH FOR *** SYSTEM (*** month)","0","1569913200000","","ONSHORE JOB - Condition Monitoring Program (CPM) for Unitech, for ***- surveillanced equipment. ","true","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2019-10-30T00:00:00","2019-07-05T14:26:19","PM-016815"
"FAO-150732","false","2019-10-08T00:00:00","FAO-150732","NO","WPG-009721","1572998400000","900","0","FAO-150732","SJEKK AV *** LEKKASJE (*** ***)","0","1570518000000","","Sjekk av *** Lekkasje ***  ","true","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2019-11-06T00:00:00","2019-07-05T15:03:36","PM-022178"
"FAO-150779","true","2019-10-16T00:00:00","FAO-150779","NO","WPG-009723","1572202147000","600","0","FAO-150779","<PH> *** - *** - *** *** (*** month)","100","1571209200000","4","Vedlikehold av ***-/*** for kompressor ***-KA-*** ","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2019-11-14T00:00:00","2019-07-05T15:04:59","PM-012509"
"FAO-150850","false","2019-10-15T00:00:00","FAO-150850","NO","WPG-009722","1573603200000","900","0","FAO-150850","SJEKK AV *** LEKKASJE (*** ***)","0","1571122800000","","Sjekk av *** Lekkasje ***  ","true","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2019-11-13T00:00:00","2019-07-05T15:05:03","PM-022178"
"FAO-153032","true","2020-01-01T00:00:00","FAO-153032","NO","WPG-009880","1578653712000","600","0","FAO-153032","<PH> CMR FOR GE BN SYSTEM *** AND TRENDMASTER (*** month)","100","1577862000000","","ONSHORE JOB - Condition Monitoring Program (CMP) for GE for rotating equipment (BN System1 and TredmasterPro.) ","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2020-01-30T00:00:00","2019-09-23T09:17:49","PM-016440"
"FAO-153037","false","2020-06-01T00:00:00","FAO-153037","YES","WPG-009880","1593475200000","290","42","FAO-153037","<PH> CMR FOR GE BN SYSTEM *** AND TRENDMASTER (*** month)","0","1590994800000","","ONSHORE JOB - Condition Monitoring Program (CMP) for GE for rotating equipment (BN System1 and TredmasterPro.) ","false","true","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2020-06-30T00:00:00","2019-09-23T09:17:51","PM-016440"
"FAO-154520","false","2020-02-11T00:00:00","FAO-154520","NO","WPG-010504","1583884800000","300","1","FAO-154520","*** VENTILER: KONTROLL AV *** (*** month)","0","1582614000000","","Alle *** Anti-surge ventilene har dårlig historikk *** forhold til lekkasje *** ***:   Kontroll av *** *** ***. ","false","true","Kan føre til produksjonsstans (utføres innen *** dager)","2020-03-11T00:00:00","2019-11-12T11:26:09","PM-022280"
"FAO-154522","false","2020-04-11T00:00:00","FAO-154522","NO","WPG-010509","1589068800000","300","1","FAO-154522","*** VENTILER: KONTROLL AV *** (*** month)","0","1587798000000","","Alle *** Anti-surge ventilene har dårlig historikk *** forhold til lekkasje *** ***:   Kontroll av *** *** ***. ","false","true","Kan føre til produksjonsstans (utføres innen *** dager)","2020-05-10T00:00:00","2019-11-12T11:27:27","PM-022280"
"FAO-155728","false","2020-03-19T00:00:00","FAO-155728","YES","WPG-010507","1589673600000","300","2","FAO-155728","<PH> VEDLIKEHOLD AV PSD VENTILER *** (*** month)","0","1585810800000","","Vedlikehold av PSD ventiler *** ","false","true","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2020-05-17T00:00:00","2019-11-29T10:54:12","PM-012408"
"IAO-018563","true","2012-08-13T00:00:00","IAO-018563","NO","WPG-004850","1345070222000","600","0","IAO-018563","<PH> INSPEKSJON AV PSV (*** month)","100","1345100400000","11","INSPEKSJON AV PSV ","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2012-10-11T00:00:00","2012-06-20T10:02:53","PM-013368"
"IAO-018990","true","2012-10-28T00:00:00","IAO-018990","NO","WPG-004859","1356184179000","600","0","IAO-018990","<PH> INSPEKSJON AV PSV (*** month)","100","1355986800000","17","INSPEKSJON AV PSV ","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2012-12-26T00:00:00","2012-08-29T10:17:56","PM-015520"
"IAO-019121","true","2012-11-04T00:00:00","IAO-019121","NO","WPG-005361","1356635796000","600","0","IAO-019121","<PH> INSPEKSJON AV PSV (*** month)","100","1356591600000","29","INSPEKSJON AV PSV ","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2013-01-02T00:00:00","2012-08-30T14:32:26","PM-015555"
"IAO-022013","true","2013-10-29T00:00:00","IAO-022013","NO","WPG-005384","1384689108000","600","0","IAO-022013","<PH> INSPEKSJON AV PSV (*** month)","100","1384412400000","29","INSPEKSJON AV PSV ","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2013-12-27T00:00:00","2013-09-04T13:46:30","PM-013352"
"IAO-023972","true","2014-08-29T00:00:00","IAO-023972","NO","WPG-006277","1408276672000","600","0","IAO-023972","<PH> INSPEKSJON AV PSV (*** month)","100","1409295600000","17","INSPEKSJON AV PSV ","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2014-10-27T00:00:00","2014-03-14T09:43:37","PM-013367"
"IAO-024532","true","2014-10-28T00:00:00","IAO-024532","NO","WPG-006286","1418805900000","600","0","IAO-024532","<PH> INSPEKSJON AV PSV (*** month)","100","1418281200000","17","INSPEKSJON AV PSV ","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2015-01-25T00:00:00","2014-06-13T23:11:09","PM-015520"
"IAO-024540","true","2014-10-29T00:00:00","IAO-024540","NO","WPG-006286","1418219085000","600","0","IAO-024540","<PH> INSPEKSJON AV PSV (*** month)","100","1418281200000","13","Inspeksjon av PSV ","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2015-01-26T00:00:00","2014-06-13T23:15:42","PM-011534"
"IAO-031419","true","2016-11-04T00:00:00","IAO-031419","NO","WPG-006823","1477580189000","600","0","IAO-031419","<PH> INSPEKSJON AV PSV OG *** (*** month)","100","1477551600000","17","INSPEKSJON AV PSV OG *** ","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2017-02-01T00:00:00","2016-08-19T13:49:08","PM-015555"
"IAO-033718","true","2017-10-29T00:00:00","IAO-033718","NO","WPG-008333","1516784262000","600","0","IAO-033718","<PH> INSPEKSJON AV PSV (*** month)","100","1516258800000","50","INSPEKSJON AV PSV ","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2018-01-26T00:00:00","2017-09-01T14:50:32","PM-013352"
"KAO-103155","true","2013-01-25T07:00:00","KAO-103155","NO","WPG-005363","1359567711000","600","0","KAO-103155","*** PÅ ***","100","1359615600000","16","*** fra ***-EL-***-F259","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2013-04-30T00:00:00","2013-01-24T09:03:41",""
"KAO-106551","true","2013-12-01T00:00:00","KAO-106551","NO","WPG-005383","1383386272000","600","0","KAO-106551","KABLER HENGER *** LØSE *** TIL INSTRUMENTERING","100","1366827639000","12","Legge opp *** til IS kabler som henger *** løse *** ved ***. trinns ***. Gjelder ***-PT-***,  ***-PT-***,  ***-TT-***, ***-PDT-***","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2014-05-29T00:00:00","2013-04-24T18:20:39",""
"KAO-111644","false","2018-12-31T00:00:00","KAO-111644","NO","WPG-007691","1561680000000","275","26","KAO-111644","*** VRD *** *** ***- *** TO *** *** *** SYSTEM ***","0","1378830303000","","*** *** to *** *** *** *** on System *** (*** JK ***)","false","true","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2019-06-28T00:00:00","2013-09-10T16:25:03",""
"KAO-112021","true","2013-09-21T00:00:00","KAO-112021","NO","WPG-005380","1379928273000","600","0","KAO-112021","PH, ***, ***-PDT-*** *** MYE OG HAR EN UNORMAL ***","100","1379580174000","12","PH, ***, ***-PDT-*** *** ***.trinns kompressor. PDT *** MYE OG HAR EN UNORMAL ***. Det er vanskelig *** *** *** til *** når denne ikke virker","false","false","Kan føre til produksjonsstans (utføres innen *** dager)","2013-11-17T00:00:00","2013-09-19T08:42:54",""
"KAO-114982","false","","KAO-114982","NO","","1390867200000","900","0","KAO-114982","***-TT-*** LAGER PÅ KOMPRESSOR *** ***","0","1385840695000","","lager *** viser ***-*** *** over alarm.Det ble en *** her etter siste stans ***/***.","true","false","Kan føre til produksjonsstans (utføres innen *** dager)","2014-01-28T00:00:00","2013-11-30T19:44:55",""
"KAO-115280","true","2013-12-19T07:00:00","KAO-115280","NO","WPG-005386","1387457513000","600","0","KAO-115280","***-ESDV-92501A FEIL PÅ ***","100","1386505769000","12","Feil på ***","false","false","Kan føre til produksjonsstans (utføres innen *** dager)","2014-02-05T00:00:00","2013-12-08T12:29:29",""
"KAO-115474","true","2015-06-25T00:00:00","KAO-115474","NO","WPG-006696","1437126071000","600","0","KAO-115474","SD-***.DB&*** LEKKER OVER BEGGE ***","100","1435561200000","120","DB&*** lekker over begge ***, dette ble *** under forsøk på isolering av PSV for ***.","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2015-09-26T00:00:00","2013-12-12T15:53:56",""
"KAO-120677","false","2015-04-10T07:00:00","KAO-120677","NO","WPG-003573","1496880000000","900","0","KAO-120677","SJEKK AV *** TIL *** UTSTYR PÅ PH","100","1489215600000","76","*** Tag ***, *** og *** til *** mekanisk utstyr. Dette *** mekanisk *** har hatt store problemer med lang *** på *** deler. Bruk ***.","true","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2017-06-08T00:00:00","2014-04-26T09:05:56",""
"KAO-121554","true","2014-05-21T00:00:00","KAO-121554","NO","WPG-006271","1401011648000","600","0","KAO-121554","VPH: *** TRINN KOMPRESSOR NDE *** PROBE SJEKK","100","1400659241000","12","denne viser en *** *** *** *** *** som *** kommer og like *** ***, uten at noen av de andre *** får med seg noe - se vedlegg - dette kan *** *** hvis den gjør det igjen og kommer over alarm *** neste gang.","false","false","Fare for produksjonsstans (utføres innen *** dager)","2014-05-27T00:00:00","2014-05-21T08:00:41",""
"KAO-127454","true","2015-03-15T00:00:00","KAO-127454","NO","WPG-006687","1426147850000","600","0","KAO-127454","*** TRINNS KOMPRESSOR *** ***-GK-9107B","100","1426143600000","156","*** ville ikke *** , *** på *** *** ved ***.","false","false","Kan føre til produksjonsstans (utføres innen *** dager)","2015-03-28T00:00:00","2014-11-01T03:46:19",""
"KAO-127875","true","2015-01-15T00:00:00","KAO-127875","NO","WPG-007073","1421085091000","600","0","KAO-127875","SD-*** *** SEG OLJE *** *** TIL TRANSMITTER","100","1420700400000","4","Det er lagt opp en *** for *** *** ut olje som *** seg *** ***. Er det mulig *** bygge om ***, slik at det ikke *** seg olje *** Og *** *** ","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2015-04-07T00:00:00","2014-11-12T12:12:12",""
"KAO-129945","true","2015-01-17T00:00:00","KAO-129945","NO","WPG-007073","1421772822000","600","0","KAO-129945","***.***: SEAL GASS: SJEKKE FOR ***","100","1421408993000","18","Sjekke ***. *** *** *** system for ***.Se vedlagt *** ***&ID, og ***.","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2015-07-15T00:00:00","2015-01-16T11:49:53",""
"KAO-129946","true","2015-01-17T00:00:00","KAO-129946","NO","WPG-007073","1422119982000","600","0","KAO-129946","***.TRINN SUCTION SCRUBBER: *** *** OG ***.","100","1421409642000","72","*** *** og ***. *** *** *** *** M2, eller ved *** gjennom *** og ***. Dette som tiltak etter *** av *** *** kompressor og *** års *** av dP for denne scrubber.  med *** ex utstyr","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2015-07-15T00:00:00","2015-01-16T12:00:42",""
"KAO-130740","true","2017-06-01T07:00:00","KAO-130740","NO","WPG-006162","1464864933000","600","0","KAO-130740","SD-***.*** - ***, ***.TR. COMP.:  ***","100","1464764400000","12","PH, ***.TR. COMP.:  ***: Den *** ***/*** er ***.  Etter *** *** *** er kun det *** *** *** på de andre tre ***... dette er ***.  *** ******","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2016-08-29T00:00:00","2015-02-06T02:28:49",""
"KAO-134729","true","2015-08-11T00:00:00","KAO-134729","NO","WPG-006696","1436970687000","600","0","KAO-134729","*** *** VENTILER OG INTERLOCK","100","1434292213000","24","*** *** og interlock *** på ventiler *** *** til ***. Ventilene går veldig dårlig","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2016-02-06T00:00:00","2015-06-14T14:30:13",""
"KAO-137120","true","2016-06-25T07:00:00","KAO-137120","NO","WPG-006162","1467793343000","600","0","KAO-137120","SD-***.SKIFTE AV *** TIL ***. ***","100","1469775600000","573","*** forbindelse med *** av Anti Surge ventilene (***) VALHALL PH ***-FV *** og ***-FV *** er det gjort *** som *** på at det også kan være *** også på ***-FV-***. *** *** er ventilen planlagt *** med en ny *** ventil.","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2016-10-26T00:00:00","2015-09-05T19:15:40",""
"KAO-137224","true","2016-06-16T07:00:00","KAO-137224","NO","WPG-006162","1467113665000","600","0","KAO-137224","SD-***.***.STG SUCTION SCRUBBER: ***-ESDV-***: SKIFTE VENTIL","100","1466665200000","36","Skifte ventil for væske ut av ***.stage suction scrubber *** problemer med ventil, *** av *** *** *** og *** *** fra ***.","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2016-09-20T00:00:00","2015-09-09T11:49:21",""
"KAO-145242","true","2016-07-21T00:00:00","KAO-145242","NO","WPG-006816","1469610229000","600","0","KAO-145242","***/*** PDT PÅ *** TRINN COMP","100","1469689200000","6","*** PDT *** som den skal. *** da vi *** drift *** av *** *** *** drift mot tidligere under *** ***. *** PDT og *** opp ***. ","false","false","Kan føre til produksjonsstans (utføres innen *** dager)","2016-09-04T00:00:00","2016-07-07T09:25:12",""
"KAO-146215","true","2017-03-30T00:00:00","KAO-146215","NO","WPG-008308","1491206033000","600","0","KAO-146215","*** *** *** TRANSMITTER","100","1490857200000","6","*** på *** av *** *** transmitter","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2017-06-27T00:00:00","2016-08-10T09:33:12",""
"KAO-146733","false","2019-07-01T00:00:00","KAO-146733","NO","WPG-006660","1567555200000","300","6","KAO-146733","*** PH: *** TEMP *** *** TRINN KOMPRESSOR","38","1559890800000","6","*** *** ***-TE-***-*** og *** *** trinn *** er *** og må byttes *** en Stans.  Utføres samtidig med bytte av *** FAO-***","false","true","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2019-09-04T00:00:00","2016-08-30T10:29:31",""
"KAO-147919","true","2016-10-09T00:00:00","KAO-147919","NO","WPG-006821","1476035240000","600","0","KAO-147919","DEFEKT KORT *** *** *** *** COMPRESSOR","100","1475996400000","6","Defekt *** kort på *** *** må byttes. *** side er gått til *** *** kort. *** *** *** ventilen på *** tr. kompressor","false","false","Fare for produksjonsstans (utføres innen *** dager)","2016-10-14T00:00:00","2016-10-08T09:24:42",""
"KAO-153239","true","2017-05-10T00:00:00","KAO-153239","NO","WPG-008311","1494503994000","600","0","KAO-153239","*** (***-EQ-***), *** *** GAS *** TEMP ***","100","1494486000000","12","*** (-92604A/***/***/***) *** *** på ***./***./***./***. trinns kompressor skal *** med *** ref *** EQ. *** *** for *** *** ***-***.","false","false","Kan føre til produksjonsstans (utføres innen *** dager)","2017-06-22T00:00:00","2017-04-24T09:16:12",""
"KAO-157501","true","2017-10-15T00:00:00","KAO-157501","NO","WPG-008322","1508164396000","600","0","KAO-157501","PH,***.TR *** ***-LT-***-*** OG *** KOMMER MED ***","100","1507846776000","8","PH,***.TR *** ***-LT-***-*** OG *** KOMMER MED ***. Ligger og *** inn og ut, fra *** nivå tIl ***.","false","false","Fare for produksjonsstans (utføres innen *** dager)","2017-10-18T00:00:00","2017-10-12T22:19:36",""
"KAO-166353","true","2018-09-26T00:00:00","KAO-166353","NO","WPG-008351","1538124335000","600","0","KAO-166353","***-LT-***-*** OG *** HAR *** ***","100","1537997623000","6","***-LT-***-*** OG *** HAR *** ***","false","false","Fare for produksjonsstans (utføres innen *** dager)","2018-10-02T00:00:00","2018-09-26T21:33:43",""
"KAO-166675","false","2018-11-08T00:00:00","KAO-166675","NO","","1544140800000","900","0","KAO-166675","SJEKKE INSTRUMENTERING *** GIR *** ***","0","1541660400000","","*** *** *** *** mot ***","true","false","Kan føre til produksjonsstans (utføres innen *** dager)","2018-12-07T00:00:00","2018-10-09T15:36:51",""
